# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 20000, n_steps: 20000, n_frames: 20001, step_indexing: 0..steps (includes initial frame), total_steps_executed: 20050, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 50, production_steps: 20000, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: true, production_nve: true, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, startup_temperature_before_final_rescale: 94.3304820914355, startup_temperature_after_final_rescale: 94.4, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-12T20:25:53Z
step,time,E_kin,E_pot,E_total,temperature
509,5.09e-12,1.62260556695795e-18,-7.41024827558388e-18,-5.78764270862594e-18,90.7878275831492
510,5.1e-12,1.61712628831357e-18,-7.40578953153567e-18,-5.7886632432221e-18,90.4812516567653
511,5.11e-12,1.61303984190853e-18,-7.40115115743609e-18,-5.78811131552756e-18,90.2526073089315
512,5.12e-12,1.61021925182777e-18,-7.39792865765445e-18,-5.78770940582668e-18,90.094789998829
513,5.13e-12,1.6085645789925e-18,-7.39658295328577e-18,-5.78801837429327e-18,90.002207947384
514,5.14e-12,1.60801078342889e-18,-7.39542259802844e-18,-5.78741181459956e-18,89.9712220459614
515,5.15e-12,1.60854874337601e-18,-7.39499676428458e-18,-5.78644802090858e-18,90.0013219149129
516,5.16e-12,1.61022655828635e-18,-7.395751498311e-18,-5.78552494002464e-18,90.095198808903
517,5.17e-12,1.61317383285826e-18,-7.39888674769287e-18,-5.7857129148346e-18,90.2601043541097
518,5.18e-12,1.61756050456893e-18,-7.40316162916046e-18,-5.78560112459152e-18,90.5055468714056
519,5.19e-12,1.62349638257176e-18,-7.41046805582311e-18,-5.78697167325135e-18,90.837670389067
520,5.2e-12,1.63093683844216e-18,-7.41807744555018e-18,-5.78714060710802e-18,91.2539778629581
521,5.21e-12,1.63960547546142e-18,-7.42723476205226e-18,-5.78762928659083e-18,91.7390043777883
522,5.22e-12,1.64901317128361e-18,-7.43571319175635e-18,-5.78670002047273e-18,92.2653826200749
523,5.23e-12,1.65860980298901e-18,-7.44609346866283e-18,-5.78748366567381e-18,92.8023321797157
524,5.24e-12,1.66792980508889e-18,-7.45502793126573e-18,-5.78709812617684e-18,93.3238037936119
525,5.25e-12,1.67664653394265e-18,-7.46385810279331e-18,-5.78721156885066e-18,93.811521136865
526,5.26e-12,1.68452870559911e-18,-7.47179791804638e-18,-5.78726921244727e-18,94.2525434382173
527,5.27e-12,1.69134153686386e-18,-7.47938869129307e-18,-5.7880471544292e-18,94.6337341371851
528,5.28e-12,1.69681729030183e-18,-7.48468163379073e-18,-5.78786434348891e-18,94.9401128216522
529,5.29e-12,1.70067812267666e-18,-7.48866171808052e-18,-5.78798359540386e-18,95.1561336409515
530,5.3e-12,1.70271030574287e-18,-7.49074816281837e-18,-5.78803785707549e-18,95.2698380985164
531,5.31e-12,1.7028036074775e-18,-7.49064255833792e-18,-5.78783895086042e-18,95.2750585057239
532,5.32e-12,1.70100313767414e-18,-7.48908510861292e-18,-5.78808197093878e-18,95.1743188402102
533,5.33e-12,1.69754121592146e-18,-7.48530263128683e-18,-5.78776141536537e-18,94.9806178190938
534,5.34e-12,1.69282376631593e-18,-7.48071015608184e-18,-5.7878863897659e-18,94.7166676576127
535,5.35e-12,1.68740155645867e-18,-7.47490473620461e-18,-5.78750317974594e-18,94.4132848370028
536,5.36e-12,1.68188379971647e-18,-7.46900178224846e-18,-5.78711798253199e-18,94.1045559888109
537,5.37e-12,1.67686484205869e-18,-7.46380954546063e-18,-5.78694470340194e-18,93.8237358857864
538,5.38e-12,1.67279094892039e-18,-7.45866506298031e-18,-5.78587411405992e-18,93.5957939167928
539,5.39e-12,1.66992023405937e-18,-7.45614531892551e-18,-5.78622508486613e-18,93.4351720311357
540,5.4e-12,1.66837400006026e-18,-7.45393188712265e-18,-5.78555788706239e-18,93.3486573361457
541,5.41e-12,1.6681755711133e-18,-7.45419653332468e-18,-5.78602096221138e-18,93.3375548640533
542,5.42e-12,1.66922446479838e-18,-7.45596424066785e-18,-5.78673977586947e-18,93.3962424348178
543,5.43e-12,1.67121721444402e-18,-7.45783714970619e-18,-5.78661993526218e-18,93.5077405184733
544,5.44e-12,1.67364156500319e-18,-7.46054948501159e-18,-5.7869079200084e-18,93.6433874834843
545,5.45e-12,1.67593890105665e-18,-7.46251328715782e-18,-5.78657438610117e-18,93.7719277484561
546,5.46e-12,1.67768824783952e-18,-7.46422389564869e-18,-5.78653564780918e-18,93.8698069850003
547,5.47e-12,1.67863832963371e-18,-7.4642740050257e-18,-5.78563567539199e-18,93.9229658449708
548,5.48e-12,1.67855584736377e-18,-7.46380742078333e-18,-5.78525157341956e-18,93.9183508071242
549,5.49e-12,1.67712352253743e-18,-7.46153038045975e-18,-5.78440685792231e-18,93.8382095441919
550,5.5e-12,1.67413681972031e-18,-7.45847647648121e-18,-5.7843396567609e-18,93.6710979146468
551,5.51e-12,1.66978416884328e-18,-7.4551874623044e-18,-5.78540329346113e-18,93.4275589268604
552,5.52e-12,1.66468055190277e-18,-7.44977697429365e-18,-5.78509642239088e-18,93.1420019780363
553,5.53e-12,1.65961075868763e-18,-7.44511656011295e-18,-5.78550580142532e-18,92.8583375301441
554,5.54e-12,1.65520734386156e-18,-7.43978215279359e-18,-5.78457480893204e-18,92.6119582041097
555,5.55e-12,1.65174491608815e-18,-7.43576585427468e-18,-5.78402093818652e-18,92.4182288701841
556,5.56e-12,1.6491092377119e-18,-7.43376898910187e-18,-5.78465975138997e-18,92.2707577170827
557,5.57e-12,1.64691299415933e-18,-7.43150956672874e-18,-5.78459657256941e-18,92.1478737673158
558,5.58e-12,1.64464066675202e-18,-7.4292226574869e-18,-5.78458199073488e-18,92.0207327830443
559,5.59e-12,1.64179296146379e-18,-7.42695927166886e-18,-5.78516631020507e-18,91.8613983261806
560,5.6e-12,1.63805189443936e-18,-7.42363727996831e-18,-5.78558538552895e-18,91.6520786030718
561,5.61e-12,1.63338540873257e-18,-7.41789254880447e-18,-5.7845071400719e-18,91.3909799673992
562,5.62e-12,1.62803993442304e-18,-7.41277029777829e-18,-5.78473036335525e-18,91.0918906447406
563,5.63e-12,1.62252726572615e-18,-7.40711840283199e-18,-5.78459113710584e-18,90.7834464822356
564,5.64e-12,1.61754903714059e-18,-7.40275490986202e-18,-5.78520587272143e-18,90.5049052472618
565,5.65e-12,1.61385509182867e-18,-7.39876987939034e-18,-5.78491478756167e-18,90.2982220724293
566,5.66e-12,1.61209546847238e-18,-7.39764856757223e-18,-5.78555309909985e-18,90.1997678423101
567,5.67e-12,1.61263887236718e-18,-7.39794187622905e-18,-5.78530300386187e-18,90.2301723103541
568,5.68e-12,1.61542870317476e-18,-7.40065673577836e-18,-5.7852280326036e-18,90.3862685813783
569,5.69e-12,1.61995978556191e-18,-7.40529597481084e-18,-5.78533618924893e-18,90.6397911471243
570,5.7e-12,1.62539840698061e-18,-7.41079455528091e-18,-5.78539614830031e-18,90.9440922254059
571,5.71e-12,1.63081472152592e-18,-7.41742451218451e-18,-5.78660979065858e-18,91.2471451922451
572,5.72e-12,1.63543150767343e-18,-7.4216553834231e-18,-5.78622387574967e-18,91.5054630442745
573,5.73e-12,1.63875864956434e-18,-7.42518829489372e-18,-5.78642964532938e-18,91.6916228791034
574,5.74e-12,1.6405605400294e-18,-7.42648133493959e-18,-5.78592079491019e-18,91.7924420333061
575,5.75e-12,1.64081261092709e-18,-7.4261689138577e-18,-5.78535630293061e-18,91.8065458732438
576,5.76e-12,1.63963673298235e-18,-7.42543328126054e-18,-5.7857965482782e-18,91.7407532947636
577,5.77e-12,1.63726286115257e-18,-7.42258316158869e-18,-5.78532030043612e-18,91.6079307094264
578,5.78e-12,1.63406354045792e-18,-7.41915230859377e-18,-5.78508876813585e-18,91.4289227104866
579,5.79e-12,1.63054082214599e-18,-7.41610655979104e-18,-5.78556573764505e-18,91.2318200077473
580,5.8e-12,1.62722615205129e-18,-7.41226610257638e-18,-5.78503995052509e-18,91.0463579933299
581,5.81e-12,1.62451201094152e-18,-7.40984388457342e-18,-5.7853318736319e-18,90.8944967029909
582,5.82e-12,1.62259599019939e-18,-7.40747204406089e-18,-5.7848760538615e-18,90.7872917455295
583,5.83e-12,1.62152098454618e-18,-7.40726373943832e-18,-5.78574275489214e-18,90.727143161128
584,5.84e-12,1.6212167030912e-18,-7.40666399348816e-18,-5.78544729039695e-18,90.7101180424954
585,5.85e-12,1.62155722074333e-18,-7.40650680411674e-18,-5.78494958337341e-18,90.7291706443843
586,5.86e-12,1.62243093475019e-18,-7.40793570666347e-18,-5.78550477191328e-18,90.7780565832888
587,5.87e-12,1.62380203080949e-18,-7.40894487251242e-18,-5.78514284170293e-18,90.8547719817602
588,5.88e-12,1.62571912375623e-18,-7.41074908362628e-18,-5.78502995987005e-18,90.9620369310824
589,5.89e-12,1.62822993713359e-18,-7.41473635327815e-18,-5.78650641614457e-18,91.102521653087
590,5.9e-12,1.63122083473656e-18,-7.41815495626244e-18,-5.78693412152588e-18,91.2698679887751
591,5.91e-12,1.63433149744952e-18,-7.42129806186004e-18,-5.78696656441053e-18,91.4439154072014
592,5.92e-12,1.63704263423803e-18,-7.42490504188852e-18,-5.78786240765049e-18,91.5956086001262
593,5.93e-12,1.63886763629021e-18,-7.42771183835697e-18,-5.78884420206676e-18,91.697720891016
594,5.94e-12,1.63958535396171e-18,-7.42786175093469e-18,-5.78827639697299e-18,91.7378785421052
595,5.95e-12,1.63936895342469e-18,-7.42756027328518e-18,-5.78819131986049e-18,91.7257705258109
596,5.96e-12,1.63876554089694e-18,-7.42710508245223e-18,-5.78833954155529e-18,91.6920084620992
597,5.97e-12,1.63855986173061e-18,-7.42604418059052e-18,-5.78748431885991e-18,91.6805003266221
598,5.98e-12,1.63945794858238e-18,-7.4270169885628e-18,-5.78755903998042e-18,91.7307499719541
599,5.99e-12,1.64177097020209e-18,-7.42969819029209e-18,-5.78792722009e-18,91.8601678738046
600,6e-12,1.64521979685051e-18,-7.43421039938183e-18,-5.78899060253131e-18,92.0531361992543
601,6.01e-12,1.64900814660256e-18,-7.43739957936266e-18,-5.7883914327601e-18,92.265101479737
602,6.02e-12,1.65218463139839e-18,-7.44031956631854e-18,-5.78813493492016e-18,92.4428317672677
603,6.03e-12,1.65398445386336e-18,-7.44219304600789e-18,-5.78820859214454e-18,92.5435352129832
604,6.04e-12,1.65403244249451e-18,-7.44213234961188e-18,-5.78809990711737e-18,92.5462202669853
605,6.05e-12,1.65228176093644e-18,-7.43991812760295e-18,-5.78763636666652e-18,92.4482663472625
606,6.06e-12,1.64882060249655e-18,-7.43750884024509e-18,-5.78868823774855e-18,92.2546080349298
607,6.07e-12,1.64381336237602e-18,-7.43258280505477e-18,-5.78876944267875e-18,91.9744435501117
608,6.08e-12,1.63749996539472e-18,-7.42650009102042e-18,-5.7890001256257e-18,91.6211971368897
609,6.09e-12,1.63024404934754e-18,-7.41850643603366e-18,-5.78826238668612e-18,91.2152150125436
610,6.1e-12,1.6224998629748e-18,-7.40967065834659e-18,-5.7871707953718e-18,90.7819132468541
611,6.11e-12,1.61471057527361e-18,-7.40079321726795e-18,-5.78608264199434e-18,90.3460879771697
612,6.12e-12,1.60724522461575e-18,-7.39361508880504e-18,-5.78636986418929e-18,89.9283875931852
613,6.13e-12,1.60039506165307e-18,-7.38563696029528e-18,-5.78524189864221e-18,89.545108115636
614,6.14e-12,1.59442619325135e-18,-7.37924747786019e-18,-5.78482128460884e-18,89.2111387232236
615,6.15e-12,1.58963828122602e-18,-7.37473751883055e-18,-5.78509923760453e-18,88.9432460570756
616,6.16e-12,1.58639458108624e-18,-7.37131420622689e-18,-5.78491962514065e-18,88.7617549448679
617,6.17e-12,1.5850588982859e-18,-7.37041531382297e-18,-5.78535641553706e-18,88.6870209847163
618,6.18e-12,1.58591696205954e-18,-7.37166689053182e-18,-5.78574992847228e-18,88.7350312636913
619,6.19e-12,1.5890722216626e-18,-7.3748349653708e-18,-5.78576274370821e-18,88.9115739618404
620,6.2e-12,1.5942938361722e-18,-7.37989311794759e-18,-5.78559928177539e-18,89.2037330961716
621,6.21e-12,1.60098989046859e-18,-7.38755884391429e-18,-5.7865689534457e-18,89.5783899045344
622,6.22e-12,1.60835138736263e-18,-7.39461926400155e-18,-5.78626787663892e-18,89.9902794754687
623,6.23e-12,1.61558357536749e-18,-7.4021839406457e-18,-5.78660036527822e-18,90.3949339713021
624,6.24e-12,1.62212200037725e-18,-7.40933824344335e-18,-5.7872162430661e-18,90.7607711251611
625,6.25e-12,1.62774819210876e-18,-7.4151598029321e-18,-5.78741161082334e-18,91.0755671145698
626,6.26e-12,1.63250760747557e-18,-7.41995980729814e-18,-5.78745219982258e-18,91.3418653391766
627,6.27e-12,1.63645875348135e-18,-7.4233056689703e-18,-5.78684691548895e-18,91.562939375673
628,6.28e-12,1.63954593829152e-18,-7.42594751919938e-18,-5.78640158090786e-18,91.7356731613636
629,6.29e-12,1.64163648473483e-18,-7.42809363736098e-18,-5.78645715262615e-18,91.852643159442
630,6.3e-12,1.64264991999906e-18,-7.43011908641396e-18,-5.7874691664149e-18,91.9093467649946
631,6.31e-12,1.64267529827896e-18,-7.42906701643677e-18,-5.7863917181578e-18,91.9107667273975
632,6.32e-12,1.64200193973744e-18,-7.42796673095949e-18,-5.78596479122204e-18,91.8730910529058
633,6.33e-12,1.64105601055245e-18,-7.4276097005446e-18,-5.78655368999214e-18,91.820164539216
634,6.34e-12,1.64023833281336e-18,-7.42689024873477e-18,-5.78665191592141e-18,91.7744139346899
635,6.35e-12,1.6397684844475e-18,-7.42672462631017e-18,-5.78695614186266e-18,91.7481250365757
636,6.36e-12,1.63962485003269e-18,-7.42669832494233e-18,-5.78707347490964e-18,91.7400884214226
637,6.37e-12,1.63959744187509e-18,-7.42725154449206e-18,-5.78765410261697e-18,91.7385548835518
638,6.38e-12,1.63946810831453e-18,-7.4275398091767e-18,-5.78807170086218e-18,91.7313184280406
639,6.39e-12,1.63918628850906e-18,-7.42764919634117e-18,-5.78846290783211e-18,91.7155500808652
640,6.4e-12,1.63891641918351e-18,-7.4275113849961e-18,-5.78859496581259e-18,91.7004503854762
641,6.41e-12,1.63891654184412e-18,-7.42673507663038e-18,-5.78781853478626e-18,91.7004572485675
642,6.42e-12,1.63941017282427e-18,-7.42803622182663e-18,-5.78862604900237e-18,91.7280768285985
643,6.43e-12,1.64048941859403e-18,-7.4291180244403e-18,-5.78862860584627e-18,91.788462655481
644,6.44e-12,1.64208012836353e-18,-7.43051382125714e-18,-5.78843369289361e-18,91.8774658533184
645,6.45e-12,1.64404462001043e-18,-7.43259290387307e-18,-5.78854828386263e-18,91.9873828488963
646,6.46e-12,1.64625446462471e-18,-7.43485292624388e-18,-5.78859846161918e-18,92.1110278035985
647,6.47e-12,1.64862740268324e-18,-7.43677179109537e-18,-5.78814438841213e-18,92.2437981426821
648,6.48e-12,1.65110130016763e-18,-7.43945443971409e-18,-5.78835313954646e-18,92.3822173511726
649,6.49e-12,1.65358063711334e-18,-7.44093190161322e-18,-5.78735126449989e-18,92.5209409077358
650,6.5e-12,1.65585826032949e-18,-7.44257777082975e-18,-5.78671951050026e-18,92.6483782024541
651,6.51e-12,1.65755475699262e-18,-7.44476478665323e-18,-5.78721002966062e-18,92.7433003755832
652,6.52e-12,1.65816530811291e-18,-7.44526649202691e-18,-5.78710118391399e-18,92.7774618569493
653,6.53e-12,1.65713759912188e-18,-7.44376988014621e-18,-5.78663228102433e-18,92.7199596095864
654,6.54e-12,1.65402587113943e-18,-7.44077096525711e-18,-5.78674509411768e-18,92.5458525873322
655,6.55e-12,1.64869084064037e-18,-7.43597717603136e-18,-5.78728633539099e-18,92.2473476154755
656,6.56e-12,1.64146286706376e-18,-7.42870160187476e-18,-5.78723873481101e-18,91.8429289248138
657,6.57e-12,1.63317700026082e-18,-7.42008944476229e-18,-5.78691244450147e-18,91.37931912216
658,6.58e-12,1.62499688016882e-18,-7.41158375982504e-18,-5.78658687965622e-18,90.9216260465013
659,6.59e-12,1.6181219595116e-18,-7.40474818714052e-18,-5.78662622762891e-18,90.5369613294653
660,6.6e-12,1.61349479659068e-18,-7.40038642070403e-18,-5.78689162411335e-18,90.2780628774826
661,6.61e-12,1.61165517170417e-18,-7.39839385927484e-18,-5.78673868757067e-18,90.1751324115607
662,6.62e-12,1.61270455715572e-18,-7.39873916205448e-18,-5.78603460489876e-18,90.2338474975827
663,6.63e-12,1.61636650383657e-18,-7.40228282379266e-18,-5.78591631995609e-18,90.4387402889362
664,6.64e-12,1.62212164802168e-18,-7.40847599476873e-18,-5.78635434674706e-18,90.7607514102054
665,6.65e-12,1.62936933370213e-18,-7.4160616752238e-18,-5.78669234152167e-18,91.1662730300822
666,6.66e-12,1.6375017629405e-18,-7.42452968755202e-18,-5.78702792461152e-18,91.6212977129507
667,6.67e-12,1.64591078618427e-18,-7.43321874744632e-18,-5.78730796126205e-18,92.0917983496697
668,6.68e-12,1.65403425936934e-18,-7.4409034869552e-18,-5.78686922758586e-18,92.5463219245429
669,6.69e-12,1.66137321580247e-18,-7.44882035677686e-18,-5.78744714097439e-18,92.9569503143739
670,6.7e-12,1.66754412112697e-18,-7.45540435129989e-18,-5.78786023017291e-18,93.3022240518994
671,6.71e-12,1.67234549062535e-18,-7.45999816097601e-18,-5.78765267035066e-18,93.5708696889282
672,6.72e-12,1.67574713186065e-18,-7.46349150956602e-18,-5.78774437770537e-18,93.7611979019321
673,6.73e-12,1.67786186631737e-18,-7.46568731130572e-18,-5.78782544498835e-18,93.8795212647697
674,6.74e-12,1.6788856648545e-18,-7.4668536024504e-18,-5.7879679375959e-18,93.9368047148956
675,6.75e-12,1.67901699931814e-18,-7.46768574363018e-18,-5.78866874431204e-18,93.9441531246899
676,6.76e-12,1.67842889314015e-18,-7.46703660930341e-18,-5.78860771616326e-18,93.9112474799815
677,6.77e-12,1.677259186532e-18,-7.46570651293473e-18,-5.78844732640272e-18,93.8458001993695
678,6.78e-12,1.67564200997189e-18,-7.46407820699869e-18,-5.78843619702679e-18,93.7553161349116
679,6.79e-12,1.67374086644159e-18,-7.46191525212179e-18,-5.7881743856802e-18,93.6489435853809
680,6.8e-12,1.67177184141448e-18,-7.4602315112095e-18,-5.78845966979502e-18,93.5387729386701
681,6.81e-12,1.669974938019e-18,-7.45776605640461e-18,-5.78779111838561e-18,93.4382328203724
682,6.82e-12,1.66850414352537e-18,-7.45614710351913e-18,-5.78764295999376e-18,93.3559391073364
683,6.83e-12,1.66733039165052e-18,-7.45504421423314e-18,-5.78771382258262e-18,93.2902654864583
684,6.84e-12,1.6661878080196e-18,-7.45387497239849e-18,-5.78768716437888e-18,93.22633578734
685,6.85e-12,1.66463697294102e-18,-7.45281185560429e-18,-5.78817488266327e-18,93.139563653316
686,6.86e-12,1.66224261734504e-18,-7.45018888551891e-18,-5.78794626817387e-18,93.0055949628053
687,6.87e-12,1.65874450701289e-18,-7.44638454909833e-18,-5.78764004208544e-18,92.8098691227313
688,6.88e-12,1.65420787524224e-18,-7.44207885602272e-18,-5.78787098078047e-18,92.5560360585601
689,6.89e-12,1.64909947524319e-18,-7.43676598222494e-18,-5.78766650698176e-18,92.2702114886312
690,6.9e-12,1.64416967176755e-18,-7.43142675628533e-18,-5.78725708451778e-18,91.9943797294661
691,6.91e-12,1.64020688406165e-18,-7.42742896079145e-18,-5.7872220767298e-18,91.7726543179931
692,6.92e-12,1.63773666153716e-18,-7.42545617815609e-18,-5.78771951661894e-18,91.6344407304076
693,6.93e-12,1.63686389799982e-18,-7.42328064735223e-18,-5.78641674935241e-18,91.5856079720578
694,6.94e-12,1.63732583125896e-18,-7.42407518617555e-18,-5.78674935491659e-18,91.6114540050923
695,6.95e-12,1.63864844211923e-18,-7.42506966396422e-18,-5.78642122184499e-18,91.6854565656574
696,6.96e-12,1.64036228835134e-18,-7.42776965996655e-18,-5.78740737161521e-18,91.7813494797415
697,6.97e-12,1.64214133880339e-18,-7.43016348973121e-18,-5.78802215092782e-18,91.8808906923392
698,6.98e-12,1.64381063559594e-18,-7.43147562085319e-18,-5.78766498525725e-18,91.974290981647
699,6.99e-12,1.64528440506637e-18,-7.43208734735938e-18,-5.78680294229301e-18,92.05675115022
700,7e-12,1.64649751433395e-18,-7.43345219993235e-18,-5.7869546855984e-18,92.124626891107
701,7.01e-12,1.64736691931608e-18,-7.43462596099318e-18,-5.78725904167711e-18,92.173271731988
702,7.02e-12,1.64780577311564e-18,-7.43517246633387e-18,-5.78736669321824e-18,92.1978264259323
703,7.03e-12,1.64776967757299e-18,-7.43518791613362e-18,-5.78741823856063e-18,92.1958068125591
704,7.04e-12,1.64727928894207e-18,-7.4339329718516e-18,-5.78665368290953e-18,92.1683686480541
705,7.05e-12,1.64639588842722e-18,-7.43324889608444e-18,-5.78685300765722e-18,92.1189407308437
706,7.06e-12,1.64519355583854e-18,-7.43224818355192e-18,-5.78705462771338e-18,92.0516679653721
707,7.07e-12,1.64370969953188e-18,-7.43091993140487e-18,-5.787210231873e-18,91.968643419376
708,7.08e-12,1.64191610821585e-18,-7.42888061865198e-18,-5.78696451043613e-18,91.8682886181415
709,7.09e-12,1.63975989487796e-18,-7.42667991304109e-18,-5.78692001816312e-18,91.7476444340348
710,7.1e-12,1.63722269399549e-18,-7.42454100457496e-18,-5.78731831057946e-18,91.6056832815822
711,7.11e-12,1.63435500975186e-18,-7.42126100259645e-18,-5.78690599284459e-18,91.4452309646569
712,7.12e-12,1.63136629218981e-18,-7.41758949255637e-18,-5.78622320036656e-18,91.2780066063512
713,7.13e-12,1.6286937740891e-18,-7.41502905650749e-18,-5.78633528241839e-18,91.1284742015072
714,7.14e-12,1.62694972475029e-18,-7.41319628402409e-18,-5.7862465592738e-18,91.0308913669029
715,7.15e-12,1.62675561125136e-18,-7.41226985371744e-18,-5.78551424246608e-18,91.0200303522292
716,7.16e-12,1.62848243952297e-18,-7.4142024399965e-18,-5.78572000047352e-18,91.116649635795
717,7.17e-12,1.63206371935026e-18,-7.41685021006324e-18,-5.78478649071298e-18,91.3170289652559
718,7.18e-12,1.63698274470162e-18,-7.42191799657422e-18,-5.78493525187259e-18,91.5922576681342
719,7.19e-12,1.64249727184966e-18,-7.42731890054389e-18,-5.78482162869423e-18,91.9008058144697
720,7.2e-12,1.64793910761777e-18,-7.43208004860489e-18,-5.78414094098712e-18,92.205286741635
721,7.21e-12,1.65290882829023e-18,-7.436447091844e-18,-5.78353826355377e-18,92.4833519428988
722,7.22e-12,1.65729180402185e-18,-7.44047002543275e-18,-5.7831782214109e-18,92.728587663228
723,7.23e-12,1.66112341537926e-18,-7.44434698170302e-18,-5.78322356632376e-18,92.9429735117457
724,7.24e-12,1.66440120234441e-18,-7.44845350472662e-18,-5.78405230238221e-18,93.1263718458244
725,7.25e-12,1.66693305510781e-18,-7.45035689130498e-18,-5.78342383619717e-18,93.2680337609749
726,7.26e-12,1.66838260550248e-18,-7.45092033013669e-18,-5.78253772463421e-18,93.3491388267928
727,7.27e-12,1.66847831413608e-18,-7.45081532254881e-18,-5.78233700841273e-18,93.3544939045161
728,7.28e-12,1.66718694338231e-18,-7.44985881145918e-18,-5.78267186807687e-18,93.2822392865569
729,7.29e-12,1.66477324855291e-18,-7.44726149312488e-18,-5.78248824457197e-18,93.1471885296308
730,7.3e-12,1.66169992753779e-18,-7.4441095377007e-18,-5.78240961016291e-18,92.9752304493
731,7.31e-12,1.65842895459792e-18,-7.44041226594972e-18,-5.7819833113518e-18,92.7922133727283
732,7.32e-12,1.65525870368531e-18,-7.43612793729684e-18,-5.78086923361154e-18,92.6148318826661
733,7.33e-12,1.65226778736123e-18,-7.43334968508091e-18,-5.78108189771968e-18,92.4474844994974
734,7.34e-12,1.6493646082198e-18,-7.43147919505442e-18,-5.78211458683462e-18,92.2850461764058
735,7.35e-12,1.6463508201827e-18,-7.4283279131599e-18,-5.7819770929772e-18,92.1164190779564
736,7.36e-12,1.64303651270533e-18,-7.42543658706767e-18,-5.78240007436233e-18,91.9309773526595
737,7.37e-12,1.63933381592392e-18,-7.42249458650212e-18,-5.7831607705782e-18,91.7238045166796
738,7.38e-12,1.63532481803713e-18,-7.41912821078636e-18,-5.78380339274924e-18,91.4994935588355
739,7.39e-12,1.63133886729632e-18,-7.41571932132388e-18,-5.78438045402756e-18,91.2764721320757
740,7.4e-12,1.62794636573681e-18,-7.41202785268868e-18,-5.78408148695187e-18,91.0866553010896
741,7.41e-12,1.62587655767857e-18,-7.40905134798496e-18,-5.78317479030638e-18,90.9708456545877
742,7.42e-12,1.62584308805759e-18,-7.40893262466993e-18,-5.78308953661234e-18,90.9689729664611
743,7.43e-12,1.62831419056489e-18,-7.41150061011619e-18,-5.7831864195513e-18,91.1072357907372
744,7.44e-12,1.63334750445405e-18,-7.41670593056996e-18,-5.78335842611591e-18,91.3888591518584
745,7.45e-12,1.64057224087429e-18,-7.42428032650542e-18,-5.78370808563114e-18,91.7930967175434
746,7.46e-12,1.64929916143778e-18,-7.43446764857451e-18,-5.78516848713673e-18,92.281384306089
747,7.47e-12,1.65868202907858e-18,-7.44430456885463e-18,-5.78562253977605e-18,92.8063733650168
748,7.48e-12,1.66784628738854e-18,-7.45432263160348e-18,-5.78647634421493e-18,93.3191308214899
749,7.49e-12,1.67602401337218e-18,-7.46262750657468e-18,-5.7866034932025e-18,93.7766899422913
750,7.5e-12,1.68267165177435e-18,-7.46933593839029e-18,-5.78666428661594e-18,94.1486377904811
751,7.51e-12,1.68755800910242e-18,-7.47335014131548e-18,-5.78579213221306e-18,94.4220386561286
752,7.52e-12,1.69079582800001e-18,-7.47828228874733e-18,-5.78748646074732e-18,94.6032007017951
753,7.53e-12,1.69274616272461e-18,-7.48050712845283e-18,-5.78776096572822e-18,94.7123255909929
754,7.54e-12,1.69380244497881e-18,-7.48159594657057e-18,-5.78779350159176e-18,94.7714265660708
755,7.55e-12,1.6941740400774e-18,-7.48161635140869e-18,-5.7874423113313e-18,94.7922180094308
756,7.56e-12,1.69377825882969e-18,-7.48108999097416e-18,-5.78731173214447e-18,94.770073305623
757,7.57e-12,1.69229563173213e-18,-7.47927789359361e-18,-5.78698226186148e-18,94.6871175361836
758,7.58e-12,1.68937552103956e-18,-7.47616542540217e-18,-5.7867899043626e-18,94.5237318610208
759,7.59e-12,1.68490658241601e-18,-7.47096531488829e-18,-5.78605873247229e-18,94.2736863555096
760,7.6e-12,1.67921189485483e-18,-7.46491465402975e-18,-5.78570275917492e-18,93.9550578958444
761,7.61e-12,1.67310329986185e-18,-7.45847140089652e-18,-5.78536810103467e-18,93.6132705383426
762,7.62e-12,1.66772746346687e-18,-7.45306224304797e-18,-5.7853347795811e-18,93.3124824000046
763,7.63e-12,1.66429324270591e-18,-7.44931343761171e-18,-5.7850201949058e-18,93.1203313013781
764,7.64e-12,1.6637402363791e-18,-7.44914617768343e-18,-5.78540594130433e-18,93.0893895592361
765,7.65e-12,1.66640567489494e-18,-7.45274532961242e-18,-5.78633965471749e-18,93.2385258480157
766,7.66e-12,1.67194268508337e-18,-7.45843675639071e-18,-5.78649407130734e-18,93.5483319626686
767,7.67e-12,1.67946115161903e-18,-7.46623807437449e-18,-5.78677692275545e-18,93.9690042797304
768,7.68e-12,1.68782972362923e-18,-7.47411474550938e-18,-5.78628502188015e-18,94.4372415939927
769,7.69e-12,1.69596066939841e-18,-7.48143434909132e-18,-5.78547367969292e-18,94.8921832739744
770,7.7e-12,1.70302170435792e-18,-7.48816288846095e-18,-5.78514118410303e-18,95.2872614356157
771,7.71e-12,1.70856214502885e-18,-7.49314617482737e-18,-5.78458402979852e-18,95.5972594922044
