# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 100, n_steps: 100, n_frames: 101, step_indexing: 0..steps (includes initial frame), total_steps_executed: 150, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 50, production_steps: 100, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: true, production_nve: true, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, startup_temperature_before_final_rescale: 94.3304820914355, startup_temperature_after_final_rescale: 94.4, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-12T13:46:46Z
step,time,E_kin,E_pot,E_total,temperature
64,6.4e-13,1.69723908788048e-18,-7.48387031635611e-18,-5.78663122847563e-18,94.9637131880172
65,6.5e-13,1.70253846586652e-18,-7.4887765334233e-18,-5.78623806755678e-18,95.2602233348401
66,6.6e-13,1.70677283533266e-18,-7.49312735702394e-18,-5.78635452169128e-18,95.497144255638
67,6.7e-13,1.70966668273834e-18,-7.49583472186753e-18,-5.78616803912919e-18,95.6590604505956
68,6.8e-13,1.71092556816935e-18,-7.49635053865603e-18,-5.78542497048668e-18,95.7294974537617
69,6.9e-13,1.71029490127496e-18,-7.49614154995617e-18,-5.78584664868121e-18,95.6942104570716
70,7e-13,1.7076202140512e-18,-7.49205691500307e-18,-5.78443670095187e-18,95.5445566857215
71,7.1e-13,1.70290180034091e-18,-7.4869700919718e-18,-5.7840682916309e-18,95.2805525807686
72,7.2e-13,1.69634571024321e-18,-7.4809445742481e-18,-5.78459886400489e-18,94.9137270320768
73,7.3e-13,1.68840858749515e-18,-7.4733641045854e-18,-5.78495551709025e-18,94.46963011399
74,7.4e-13,1.67983089699383e-18,-7.46436962712612e-18,-5.78453873013229e-18,93.989692227572
75,7.5e-13,1.67159821361495e-18,-7.45581419537415e-18,-5.7842159817592e-18,93.5290581373357
76,7.6e-13,1.66477640869556e-18,-7.45040119603428e-18,-5.78562478733872e-18,93.147365345545
77,7.7e-13,1.66031096473096e-18,-7.44574710833835e-18,-5.78543614360739e-18,92.8975153727626
78,7.8e-13,1.65881830201206e-18,-7.4440386313608e-18,-5.78522032934874e-18,92.8139980914699
79,7.9e-13,1.66042409100495e-18,-7.44530837146014e-18,-5.78488428045519e-18,92.9038450001643
80,8e-13,1.66471348359381e-18,-7.45021118290105e-18,-5.78549769930724e-18,93.1438445679726
81,8.1e-13,1.6707791133044e-18,-7.45659990105184e-18,-5.78582078774745e-18,93.4832279372659
82,8.2e-13,1.67744895311606e-18,-7.46298108551397e-18,-5.7855321323979e-18,93.8564179959958
83,8.3e-13,1.68363886331393e-18,-7.46854861321558e-18,-5.78490974990165e-18,94.2027550918638
84,8.4e-13,1.68860564950761e-18,-7.47327652659136e-18,-5.78467087708375e-18,94.4806561035306
85,8.5e-13,1.69204171719359e-18,-7.47659996968837e-18,-5.78455825249479e-18,94.6729105410792
86,8.6e-13,1.69401364943217e-18,-7.47808414923524e-18,-5.78407049980307e-18,94.7832438517295
87,8.7e-13,1.69483899609822e-18,-7.47892646892906e-18,-5.78408747283084e-18,94.8294235471154
88,8.8e-13,1.6949486953557e-18,-7.47855979565367e-18,-5.78361110029797e-18,94.8355614265096
89,8.9e-13,1.69472100344873e-18,-7.47876353857899e-18,-5.78404253513026e-18,94.8228216368692
90,9e-13,1.69442537753834e-18,-7.47835490946037e-18,-5.78392953192203e-18,94.8062808122055
91,9.1e-13,1.69419059567169e-18,-7.47806436382233e-18,-5.78387376815064e-18,94.7931443260111
92,9.2e-13,1.69402683593984e-18,-7.47789746893802e-18,-5.78387063299818e-18,94.783981661589
93,9.3e-13,1.6939285024503e-18,-7.477644038769e-18,-5.7837155363187e-18,94.7784797182481
94,9.4e-13,1.69394479660581e-18,-7.47770834591809e-18,-5.78376354931227e-18,94.7793914068378
95,9.5e-13,1.69414354335647e-18,-7.47749908245355e-18,-5.78335553909709e-18,94.7905116606435
96,9.6e-13,1.69459173731495e-18,-7.47785073190453e-18,-5.78325899458958e-18,94.8155889540133
97,9.7e-13,1.69527786433769e-18,-7.47915579047344e-18,-5.78387792613575e-18,94.8539790489996
98,9.8e-13,1.69603745977495e-18,-7.47982699115722e-18,-5.78378953138226e-18,94.8964798397004
99,9.9e-13,1.69664840466378e-18,-7.4799966425522e-18,-5.78334823788842e-18,94.9306633531548
100,1e-12,1.69688683932431e-18,-7.48014957868897e-18,-5.78326273936467e-18,94.9440042200242
